period,gcm_rcp,Date,Precipitation,TempMin,TempMean,TempMax,Radiation,Windspeed,RH,RefET,Gridcell
0,0_0,2001-08-18,0.0,20.07,24.02,27.97,21200.0,1.423602,79.1,6.47208489983,C0108R72
0,0_0,2001-08-19,0.0,19.17,23.17,27.17,21900.0,1.724526,80.85,6.57589723528,C0108R72
0,0_0,2001-08-20,0.0,18.57,23.17,27.77,20300.0,1.79397,78.7,6.28759050937,C0108R72
0,0_0,2001-08-21,0.0,18.67,23.42,28.17,24500.0,1.574064,78.2,7.40780662908,C0108R72
0,0_0,2001-08-22,0.0,19.37,24.72,30.07,25900.0,1.79397,68.8,8.08619785596,C0108R72
0,0_0,2001-08-23,0.0,20.07,24.97,29.87,23600.0,2.164338,61.5,7.4743234314,C0108R72
0,0_0,2001-08-24,0.0,19.57,24.72,29.87,22800.0,1.724526,65.85,7.22463113126,C0108R72
0,0_0,2001-08-25,0.0,19.17,24.82,30.47,24300.0,1.574064,68.3,7.69817947059,C0108R72
0,0_0,2001-08-26,0.0,19.87,24.97,30.07,23400.0,1.493046,75.0,7.37281913535,C0108R72
0,0_0,2001-08-27,0.0,20.17,24.62,29.07,23500.0,1.423602,79.4,7.24204512199,C0108R72
0,0_0,2001-08-28,0.0,19.07,23.42,27.77,20200.0,2.013876,79.6,6.26773876927,C0108R72
0,0_0,2001-08-29,0.0,22.17,25.17,28.17,17700.0,2.245356,85.0,5.531550797,C0108R72
0,0_0,2001-08-30,0.0,19.57,23.67,27.77,14900.0,2.164338,80.5,4.93326552147,C0108R72
0,0_0,2001-08-31,0.0,19.47,21.62,23.77,15500.0,3.437478,77.65,4.37804291277,C0108R72
0,0_0,2001-09-01,4.0,16.87,18.72,20.57,12100.0,3.969882,68.6,3.27275861588,C0108R72
0,0_0,2001-09-02,0.0,12.57,18.12,23.67,22300.0,2.164338,67.85,6.27680764622,C0108R72
0,0_0,2001-09-03,0.0,13.27,19.02,24.77,22600.0,1.79397,74.4,6.48771366911,C0108R72
0,0_0,2001-09-04,7.0,14.17,18.62,23.07,12900.0,3.58794,78.65,4.27026461628,C0108R72
0,0_0,2001-09-05,0.0,13.77,20.17,26.57,22500.0,3.287016,54.1,6.96923313132,C0108R72
0,0_0,2001-09-06,0.0,11.77,18.37,24.97,23000.0,2.245356,61.15,6.67555118053,C0108R72
0,0_0,2001-09-07,0.0,11.97,18.12,24.27,21100.0,1.79397,73.1,6.07395940008,C0108R72
0,0_0,2001-09-08,0.0,13.57,18.52,23.47,17200.0,2.094894,76.9,5.07961243452,C0108R72
0,0_0,2001-09-09,0.0,16.17,20.02,23.87,16200.0,2.465262,79.7,4.83490823476,C0108R72
0,0_0,2001-09-10,0.0,14.67,18.57,22.47,16800.0,3.06711,44.6,4.84113913366,C0108R72
0,0_0,2001-09-11,0.0,10.47,16.47,22.47,19000.0,2.245356,62.6,5.41249022164,C0108R72
0,0_0,2001-09-12,0.0,10.07,15.82,21.57,21000.0,2.013876,73.95,5.6681864558,C0108R72
0,0_0,2001-09-13,0.2,10.97,16.67,22.37,14800.0,2.847204,74.2,4.61630330822,C0108R72
0,0_0,2001-09-14,19.0,16.47,19.22,21.97,8500.0,3.888864,81.5,2.94102161606,C0108R72
0,0_0,2001-09-15,0.0,9.37,15.52,21.67,21500.0,1.643508,70.3,5.76125220722,C0108R72
0,0_0,2001-09-16,0.0,11.07,15.47,19.87,11500.0,1.643508,78.45,3.34257971742,C0108R72
0,0_0,2001-09-17,0.0,9.47,15.12,20.77,18300.0,2.465262,63.1,5.03524042235,C0108R72
0,0_0,2001-09-18,0.0,9.57,14.47,19.37,14600.0,2.164338,68.2,4.04583124853,C0108R72
0,0_0,2001-09-19,2.0,9.87,14.32,18.77,14300.0,1.643508,78.1,3.83564933467,C0108R72
0,0_0,2001-09-20,0.0,9.97,15.87,21.77,18200.0,1.574064,73.2,5.04850068563,C0108R72
0,0_0,2001-09-21,0.0,12.17,16.52,20.87,14800.0,1.643508,78.75,4.15718173264,C0108R72
0,0_0,2001-09-22,4.0,12.17,16.87,21.57,12600.0,1.874988,77.55,3.80042801287,C0108R72
0,0_0,2001-09-23,16.0,13.87,15.52,17.17,5600.0,2.245356,90.45,1.66490811567,C0108R72
0,0_0,2001-09-24,34.8,14.77,17.97,21.17,10200.0,1.574064,83.45,3.04598564842,C0108R72
0,0_0,2001-09-25,2.0,15.17,17.92,20.67,13300.0,2.766186,82.65,3.7186927373,C0108R72
0,0_0,2001-09-26,0.0,13.17,17.87,22.57,17500.0,1.944432,77.65,5.00237468375,C0108R72
0,0_0,2001-09-27,0.0,11.27,16.22,21.17,16100.0,1.493046,76.6,4.4835824538,C0108R72
0,0_0,2001-09-28,0.0,10.77,16.22,21.67,18100.0,1.423602,73.15,4.98974280669,C0108R72
0,0_0,2001-09-29,6.0,10.57,15.87,21.17,9500.0,1.724526,75.4,3.09889007502,C0108R72
0,0_0,2001-09-30,0.0,14.17,17.57,20.97,15000.0,1.874988,82.55,4.16554840364,C0108R72
0,0_0,2001-10-01,0.0,14.47,17.82,21.17,11800.0,1.122678,82.8,3.37313117945,C0108R72
0,0_0,2001-10-02,0.0,14.97,18.22,21.47,10900.0,1.04166,83.25,3.15947910685,C0108R72
0,0_0,2001-10-03,0.0,13.07,17.32,21.57,9900.0,1.724526,79.2,3.13271277889,C0108R72
0,0_0,2001-10-04,0.6,17.07,18.82,20.57,6600.0,1.874988,90.2,2.02674010599,C0108R72
0,0_0,2001-10-05,0.0,14.67,18.17,21.67,10400.0,1.192122,82.2,3.08989994886,C0108R72
0,0_0,2001-10-06,1.0,16.07,19.57,23.07,8600.0,1.27314,82.35,2.7548354689,C0108R72
0,0_0,2001-10-07,4.0,18.37,20.27,22.17,6000.0,1.874988,89.55,1.98398018245,C0108R72
0,0_0,2001-10-08,0.8,17.07,19.87,22.67,11000.0,1.574064,85.35,3.30165108906,C0108R72
0,0_0,2001-10-09,2.0,15.27,19.17,23.07,12800.0,1.423602,80.75,3.84127662858,C0108R72
0,0_0,2001-10-10,0.0,15.67,19.37,23.07,11700.0,1.643508,79.75,3.59891474145,C0108R72
0,0_0,2001-10-11,0.0,14.27,19.07,23.87,15500.0,1.342584,77.45,4.59992679144,C0108R72
0,0_0,2001-10-12,0.0,13.97,19.92,25.87,14000.0,2.094894,73.4,4.70348113382,C0108R72
0,0_0,2001-10-13,0.0,12.97,18.77,24.57,15000.0,1.79397,74.2,4.70110060993,C0108R72
0,0_0,2001-10-14,0.0,11.87,17.97,24.07,14900.0,1.643508,68.6,4.59753485305,C0108R72
0,0_0,2001-10-15,0.0,12.07,17.82,23.57,12300.0,1.423602,74.25,3.86610115328,C0108R72
0,0_0,2001-10-16,0.0,12.87,18.12,23.37,12200.0,1.423602,75.85,3.802049277,C0108R72
0,0_0,2001-10-17,0.0,13.07,18.17,23.27,14000.0,1.874988,76.35,4.31016348139,C0108R72
0,0_0,2001-10-18,0.0,12.67,16.97,21.27,12500.0,1.643508,79.0,3.67959079829,C0108R72
0,0_0,2001-10-19,0.0,13.97,17.47,20.97,7900.0,1.724526,82.15,2.56500176614,C0108R72
0,0_0,2001-10-20,0.0,14.77,17.92,21.07,5100.0,3.738402,83.65,2.30436838366,C0108R72
0,0_0,2001-10-21,0.2,13.27,16.77,20.27,9800.0,2.766186,82.05,3.09320245856,C0108R72
0,0_0,2001-10-22,0.0,14.07,17.62,21.17,11800.0,2.013876,81.95,3.50225464868,C0108R72
0,0_0,2001-10-23,0.1,12.27,15.97,19.67,7400.0,2.094894,81.15,2.47477340837,C0108R72
0,0_0,2001-10-24,0.0,13.27,16.92,20.57,12600.0,1.643508,81.45,3.59283283415,C0108R72
0,0_0,2001-10-25,0.0,11.67,16.17,20.67,12800.0,1.724526,78.15,3.71764226056,C0108R72
0,0_0,2001-10-26,0.0,10.87,14.97,19.07,11600.0,2.164338,75.75,3.34821708883,C0108R72
0,0_0,2001-10-27,0.0,9.37,13.72,18.07,9300.0,1.79397,78.4,2.75945470529,C0108R72
0,0_0,2001-10-28,0.0,11.87,14.62,17.37,7600.0,1.724526,85.05,2.19862843423,C0108R72
0,0_0,2001-10-29,0.0,11.47,15.77,20.07,9700.0,1.423602,78.85,2.91282105145,C0108R72
0,0_0,2001-10-30,0.0,14.17,17.27,20.37,7900.0,0.972216,83.8,2.34270704861,C0108R72
0,0_0,2001-10-31,0.0,11.27,14.97,18.67,7200.0,1.574064,81.05,2.2611644006,C0108R72
0,0_0,2001-11-01,0.0,13.37,16.17,18.97,8300.0,2.3148,78.45,2.52140118555,C0108R72
0,0_0,2001-11-02,0.0,10.87,14.07,17.27,10900.0,3.217572,49.8,3.02542983717,C0108R72
0,0_0,2001-11-03,0.0,9.37,12.97,16.57,11300.0,2.916648,47.35,3.06998057202,C0108R72
0,0_0,2001-11-04,0.0,5.77,11.57,17.37,11700.0,1.79397,73.2,3.25107537665,C0108R72
0,0_0,2001-11-05,0.6,6.67,11.67,16.67,5700.0,1.944432,75.8,2.05079282466,C0108R72
0,0_0,2001-11-06,16.2,11.87,13.27,14.67,5900.0,2.615724,86.7,1.57729881776,C0108R72
0,0_0,2001-11-07,0.0,8.97,12.37,15.77,6300.0,1.643508,81.95,1.8969357053,C0108R72
0,0_0,2001-11-08,1.0,9.97,13.57,17.17,5800.0,3.217572,79.75,2.18840329092,C0108R72
0,0_0,2001-11-09,0.0,11.77,12.72,13.67,6300.0,4.791636,52.4,1.49812189022,C0108R72
0,0_0,2001-11-10,5.4,5.47,7.62,9.77,3400.0,5.763852,61.6,1.29479403501,C0108R72
0,0_0,2001-11-11,11.0,6.97,9.72,12.47,2000.0,4.34025,75.75,1.29591085447,C0108R72
0,0_0,2001-11-12,13.2,7.47,11.22,14.97,5600.0,2.395818,80.4,1.89563373597,C0108R72
0,0_0,2001-11-13,0.0,8.97,11.97,14.97,5800.0,3.58794,67.95,1.97326077017,C0108R72
0,0_0,2001-11-14,0.0,6.37,10.87,15.37,8400.0,3.217572,54.45,2.62152035792,C0108R72
0,0_0,2001-11-15,0.0,7.97,9.52,11.07,7300.0,5.38191,33.95,1.657981433,C0108R72
0,0_0,2001-11-16,0.0,6.57,11.02,15.47,9400.0,3.217572,52.75,2.78436516368,C0108R72
0,0_0,2001-11-17,0.8,5.17,9.97,14.77,8800.0,3.368034,66.95,2.68570961052,C0108R72
0,0_0,2001-11-18,22.0,5.97,8.02,10.07,3100.0,3.888864,80.45,1.13392735646,C0108R72
0,0_0,2001-11-19,2.0,6.47,8.37,10.27,4500.0,3.368034,88.65,1.27201523854,C0108R72
0,0_0,2001-11-20,0.0,7.47,10.42,13.37,8200.0,3.518496,63.2,2.21665762053,C0108R72
0,0_0,2001-11-21,0.0,4.47,8.72,12.97,8600.0,2.766186,67.35,2.35687337496,C0108R72
0,0_0,2001-11-22,0.0,3.37,8.22,13.07,6700.0,2.615724,75.85,2.10824811799,C0108R72
0,0_0,2001-11-23,0.0,5.77,9.02,12.27,8400.0,3.58794,58.8,2.21112660514,C0108R72
0,0_0,2001-11-24,0.0,-1.63,4.67,10.97,8200.0,2.094894,61.05,2.15402360929,C0108R72
0,0_0,2001-11-25,0.0,2.77,7.97,13.17,6800.0,1.724526,74.6,1.97826539978,C0108R72
0,0_0,2001-11-26,6.0,7.67,10.77,13.87,5600.0,1.79397,83.1,1.65792181179,C0108R72
0,0_0,2001-11-27,30.2,6.37,8.52,10.67,2800.0,2.916648,87.35,1.05101154491,C0108R72
0,0_0,2001-11-28,0.0,5.17,9.37,13.57,7900.0,3.136554,73.05,2.33818551171,C0108R72
0,0_0,2001-11-29,0.0,3.57,8.82,14.07,8400.0,2.465262,67.9,2.46417881963,C0108R72
0,0_0,2001-11-30,0.0,5.07,8.77,12.47,5600.0,2.3148,80.3,1.72593440023,C0108R72
0,0_0,2001-12-01,0.0,5.67,9.07,12.47,7000.0,4.10877,70.85,2.09293944068,C0108R72
0,0_0,2001-12-02,0.0,6.77,10.07,13.37,5900.0,2.986092,66.95,1.86905485111,C0108R72
0,0_0,2001-12-03,0.0,5.47,10.07,14.67,7100.0,2.465262,71.05,2.24240640945,C0108R72
0,0_0,2001-12-04,0.0,6.27,8.22,10.17,2900.0,2.395818,88.35,0.962110740561,C0108R72
0,0_0,2001-12-05,0.0,7.77,11.22,14.67,6000.0,2.094894,81.4,1.8612565605,C0108R72
0,0_0,2001-12-06,0.0,6.67,10.42,14.17,5800.0,1.944432,78.3,1.80228767546,C0108R72
0,0_0,2001-12-07,0.0,5.47,9.57,13.67,6900.0,3.969882,46.4,2.28333555806,C0108R72
0,0_0,2001-12-08,0.0,3.97,7.07,10.17,6100.0,4.34025,41.8,1.76483783475,C0108R72
0,0_0,2001-12-09,0.0,0.77,4.82,8.87,7600.0,4.560156,46.0,1.99826466818,C0108R72
0,0_0,2001-12-10,0.0,-0.03,3.87,7.77,7200.0,3.287016,44.55,1.76040966229,C0108R72
0,0_0,2001-12-11,0.0,-2.03,3.92,9.87,5600.0,2.696742,59.35,1.81041964715,C0108R72
0,0_0,2001-12-12,0.0,-2.43,3.62,9.67,7100.0,3.217572,71.25,2.0707005012,C0108R72
0,0_0,2001-12-13,8.0,1.37,5.37,9.37,6500.0,3.738402,65.3,1.84520494589,C0108R72
0,0_0,2001-12-14,0.0,-0.83,0.52,1.87,1300.0,6.955974,64.05,0.612914381908,C0108R72
0,0_0,2001-12-15,0.0,0.67,3.92,7.17,5400.0,5.462928,40.15,1.56317796552,C0108R72
0,0_0,2001-12-16,0.0,0.67,3.12,5.57,7500.0,5.162004,35.65,1.5031268608,C0108R72
0,0_0,2001-12-17,0.0,-2.13,2.67,7.47,8100.0,3.06711,54.65,1.90143538238,C0108R72
0,0_0,2001-12-18,0.0,-1.73,3.77,9.27,7500.0,2.3148,73.0,1.92502966634,C0108R72
0,0_0,2001-12-19,0.4,-0.83,2.47,5.77,3100.0,2.3148,81.25,0.984703120678,C0108R72
0,0_0,2001-12-20,0.2,1.87,5.67,9.47,3700.0,2.54628,77.75,1.31902659203,C0108R72
0,0_0,2001-12-21,0.0,2.47,5.42,8.37,5000.0,2.916648,74.25,1.38110505809,C0108R72
0,0_0,2001-12-22,0.2,3.77,6.62,9.47,3900.0,3.888864,78.45,1.36722556203,C0108R72
0,0_0,2001-12-23,0.0,4.87,7.57,10.27,5700.0,4.34025,64.35,1.64661970824,C0108R72
0,0_0,2001-12-24,0.0,2.17,4.12,6.07,6600.0,4.409694,31.1,1.34781741825,C0108R72
0,0_0,2001-12-25,3.0,-3.83,0.97,5.77,5400.0,2.847204,64.85,1.44661395788,C0108R72
0,0_0,2001-12-26,2.0,3.17,6.42,9.67,3400.0,3.668958,69.95,1.3617425024,C0108R72
0,0_0,2001-12-27,0.0,1.97,5.02,8.07,7100.0,3.136554,53.65,1.66495183513,C0108R72
0,0_0,2001-12-28,0.0,-2.73,2.97,8.67,5300.0,2.847204,72.25,1.69497514172,C0108R72
0,0_0,2001-12-29,0.6,4.17,7.82,11.47,2500.0,4.641174,80.4,1.53921578942,C0108R72
0,0_0,2001-12-30,0.0,9.07,11.37,13.67,3800.0,4.710618,75.05,1.53133353517,C0108R72
0,0_0,2001-12-31,0.4,8.07,9.22,10.37,4000.0,3.969882,48.2,1.06287372795,C0108R72
0,0_0,2002-01-01,0.0,-5.13,1.57,8.27,8400.0,2.615724,69.1,2.04042306212,C0108R72
0,0_0,2002-01-02,0.0,-3.73,1.92,7.57,7900.0,2.395818,68.0,1.85872907728,C0108R72
0,0_0,2002-01-03,0.0,0.67,4.77,8.87,7500.0,3.518496,59.35,1.92077873391,C0108R72
0,0_0,2002-01-04,0.0,-0.13,3.52,7.17,7300.0,3.287016,52.95,1.70212135631,C0108R72
0,0_0,2002-01-05,0.0,-3.53,2.62,8.77,8200.0,2.696742,58.5,2.05555041138,C0108R72
0,0_0,2002-01-06,0.0,-2.73,4.22,11.17,8300.0,2.094894,57.1,2.2019338127,C0108R72
0,0_0,2002-01-07,2.2,0.27,4.92,9.57,5700.0,2.54628,62.25,1.68403278998,C0108R72
0,0_0,2002-01-08,0.0,0.97,6.77,12.57,7200.0,2.916648,45.9,2.2747970422,C0108R72
0,0_0,2002-01-09,0.0,0.37,6.32,12.27,8300.0,2.465262,59.85,2.33518870043,C0108R72
0,0_0,2002-01-10,0.0,-0.53,5.22,10.97,8000.0,1.944432,72.45,2.07816857246,C0108R72
0,0_0,2002-01-11,0.0,0.77,4.47,8.17,4400.0,2.395818,79.75,1.31692790148,C0108R72
0,0_0,2002-01-12,0.0,4.17,7.97,11.77,6000.0,2.094894,69.95,1.72533740607,C0108R72
0,0_0,2002-01-13,0.0,-0.33,4.02,8.37,5600.0,2.245356,77.1,1.52611348258,C0108R72
0,0_0,2002-01-14,0.0,2.07,5.77,9.47,7800.0,3.81942,54.85,1.97970188841,C0108R72
0,0_0,2002-01-15,0.0,-0.53,3.87,8.27,8000.0,3.217572,61.25,1.93758338459,C0108R72
0,0_0,2002-01-16,0.0,-0.03,3.82,7.67,8300.0,3.58794,64.9,1.89572888258,C0108R72
0,0_0,2002-01-17,0.0,-1.43,4.37,10.17,8900.0,2.54628,67.25,2.2355052786,C0108R72
0,0_0,2002-01-18,0.0,-0.33,4.92,10.17,8500.0,2.916648,62.1,2.19952567227,C0108R72
0,0_0,2002-01-19,0.0,-0.63,3.67,7.97,5300.0,2.465262,77.25,1.48834851899,C0108R72
0,0_0,2002-01-20,0.0,3.37,7.67,11.97,7000.0,2.164338,77.8,1.95288980365,C0108R72
0,0_0,2002-01-21,0.0,4.47,7.57,10.67,3500.0,2.164338,82.75,1.20456660269,C0108R72
0,0_0,2002-01-22,4.0,6.97,10.02,13.07,4800.0,2.3148,81.65,1.54682887867,C0108R72
0,0_0,2002-01-23,14.0,5.07,8.37,11.67,3000.0,2.395818,81.95,1.23118630431,C0108R72
0,0_0,2002-01-24,35.0,9.17,10.02,10.87,1000.0,3.668958,80.15,0.555997878483,C0108R72
0,0_0,2002-01-25,0.0,4.87,9.52,14.17,9800.0,1.944432,73.3,2.58192859204,C0108R72
0,0_0,2002-01-26,0.0,3.67,8.32,12.97,6900.0,1.874988,76.6,1.98065095885,C0108R72
0,0_0,2002-01-27,0.0,6.37,8.62,10.87,2500.0,2.013876,86.85,0.918197283604,C0108R72
0,0_0,2002-01-28,0.0,6.37,10.67,14.97,7300.0,1.342584,78.2,2.05108133078,C0108R72
0,0_0,2002-01-29,0.0,5.17,8.27,11.37,6400.0,1.79397,82.8,1.66506454056,C0108R72
0,0_0,2002-01-30,0.0,8.77,10.67,12.57,2800.0,2.164338,83.05,0.990266501631,C0108R72
0,0_0,2002-01-31,0.4,8.87,10.57,12.27,4200.0,2.164338,82.15,1.19544222945,C0108R72
0,0_0,2002-02-01,0.0,7.17,10.62,14.07,7200.0,2.094894,75.35,2.03984207846,C0108R72
0,0_0,2002-02-02,0.0,2.87,8.67,14.47,11000.0,2.696742,72.65,2.98748104546,C0108R72
0,0_0,2002-02-03,0.0,3.67,9.22,14.77,11100.0,2.395818,65.1,2.97653441003,C0108R72
0,0_0,2002-02-04,0.0,2.47,8.02,13.57,8200.0,1.643508,73.45,2.24353238001,C0108R72
0,0_0,2002-02-05,6.0,5.97,8.02,10.07,3400.0,2.3148,87.8,1.04492466876,C0108R72
0,0_0,2002-02-06,62.0,8.37,9.72,11.07,1600.0,4.791636,83.8,0.853324814877,C0108R72
0,0_0,2002-02-07,0.2,4.17,8.47,12.77,9400.0,3.368034,77.9,2.52479118328,C0108R72
0,0_0,2002-02-08,0.0,3.67,8.07,12.47,9800.0,2.3148,77.45,2.46448046366,C0108R72
0,0_0,2002-02-09,0.8,3.97,8.22,12.47,8300.0,1.944432,78.05,2.16478102486,C0108R72
0,0_0,2002-02-10,0.0,6.67,10.87,15.07,9400.0,1.944432,78.6,2.55545519527,C0108R72
0,0_0,2002-02-11,0.0,4.87,9.77,14.67,10300.0,1.643508,75.9,2.6795491881,C0108R72
0,0_0,2002-02-12,0.4,4.57,7.72,10.87,4200.0,1.944432,82.5,1.29756943634,C0108R72
0,0_0,2002-02-13,1.0,8.57,10.32,12.07,3300.0,1.79397,89.55,1.00066149918,C0108R72
0,0_0,2002-02-14,73.0,9.27,10.87,12.47,3600.0,2.465262,84.8,1.10494794748,C0108R72
0,0_0,2002-02-15,9.0,7.57,8.17,8.77,600.0,2.986092,77.95,0.362972740066,C0108R72
0,0_0,2002-02-16,0.0,3.97,7.17,10.37,8200.0,3.217572,72.5,2.0024820873,C0108R72
0,0_0,2002-02-17,0.0,4.57,8.32,12.07,10000.0,3.437478,70.6,2.48317381604,C0108R72
0,0_0,2002-02-18,2.0,4.97,7.67,10.37,8300.0,2.3148,82.1,1.91386120253,C0108R72
0,0_0,2002-02-19,0.0,3.47,8.27,13.07,12700.0,2.013876,76.05,2.98572044133,C0108R72
0,0_0,2002-02-20,0.0,2.87,7.47,12.07,7700.0,3.668958,76.65,2.29005262029,C0108R72
0,0_0,2002-02-21,0.0,7.97,9.92,11.87,6200.0,4.10877,57.8,1.64405895463,C0108R72
0,0_0,2002-02-22,0.0,4.97,8.92,12.87,13400.0,2.54628,45.6,3.05945093435,C0108R72
0,0_0,2002-02-23,0.0,3.57,7.82,12.07,8200.0,1.874988,78.0,2.10883747826,C0108R72
0,0_0,2002-02-24,0.0,4.47,9.67,14.87,14700.0,2.696742,63.7,3.58664977785,C0108R72
0,0_0,2002-02-25,0.2,0.57,5.82,11.07,8700.0,2.615724,74.15,2.26924683303,C0108R72
0,0_0,2002-02-26,0.0,5.17,9.37,13.57,6900.0,2.847204,78.4,2.14521996116,C0108R72
0,0_0,2002-02-27,0.0,9.07,11.47,13.87,6000.0,2.696742,86.4,1.740899135,C0108R72
0,0_0,2002-02-28,0.0,7.37,10.97,14.57,8300.0,3.136554,81.0,2.40267487915,C0108R72
0,0_0,2002-03-01,0.0,7.47,10.42,13.37,6800.0,2.164338,83.7,1.8776995869,C0108R72
0,0_0,2002-03-02,7.2,9.57,11.37,13.17,4300.0,2.3148,89.4,1.27682698972,C0108R72
0,0_0,2002-03-03,0.0,8.87,11.22,13.57,11800.0,2.986092,78.25,2.69657888488,C0108R72
0,0_0,2002-03-04,0.0,3.17,9.92,16.67,16300.0,2.986092,66.65,4.17535939501,C0108R72
0,0_0,2002-03-05,8.0,6.57,11.67,16.77,10200.0,4.189788,53.05,3.25263766628,C0108R72
0,0_0,2002-03-06,8.4,10.87,12.42,13.97,7400.0,3.287016,76.1,1.84754844794,C0108R72
0,0_0,2002-03-07,0.0,6.67,11.22,15.77,15400.0,1.27314,77.35,3.71270626546,C0108R72
0,0_0,2002-03-08,0.0,5.77,12.47,19.17,16000.0,2.465262,63.65,4.41399211233,C0108R72
0,0_0,2002-03-09,0.0,8.97,13.02,17.07,13600.0,2.465262,64.0,3.55730739563,C0108R72
0,0_0,2002-03-10,0.0,6.17,11.37,16.57,15600.0,1.874988,75.1,3.89199638058,C0108R72
0,0_0,2002-03-11,0.0,5.27,12.47,19.67,18300.0,2.013876,69.4,4.84762177304,C0108R72
0,0_0,2002-03-12,0.0,5.47,11.57,17.67,16500.0,1.724526,66.45,4.19347916221,C0108R72
0,0_0,2002-03-13,0.0,5.57,10.52,15.47,17800.0,1.342584,72.4,4.1476804713,C0108R72
0,0_0,2002-03-14,5.0,4.97,10.17,15.37,12800.0,1.874988,74.9,3.24327891405,C0108R72
0,0_0,2002-03-15,0.0,6.87,11.27,15.67,14300.0,1.944432,77.9,3.52452428465,C0108R72
0,0_0,2002-03-16,0.0,6.37,11.47,16.57,15100.0,1.643508,75.45,3.77483089083,C0108R72
0,0_0,2002-03-17,0.0,8.07,13.22,18.37,15500.0,2.615724,62.75,4.1605568249,C0108R72
0,0_0,2002-03-18,0.0,7.17,11.27,15.37,12800.0,2.094894,79.0,3.21092431785,C0108R72
0,0_0,2002-03-19,0.0,10.17,12.42,14.67,8300.0,2.3148,87.2,2.15102268698,C0108R72
0,0_0,2002-03-20,0.0,10.47,13.57,16.67,15300.0,1.423602,79.5,3.76601361723,C0108R72
0,0_0,2002-03-21,0.0,7.07,11.52,15.97,16200.0,1.724526,77.75,3.90821543908,C0108R72
0,0_0,2002-03-22,0.0,6.97,11.67,16.37,15600.0,1.944432,76.85,3.85853838522,C0108R72
0,0_0,2002-03-23,0.0,8.97,12.62,16.27,16500.0,4.942098,37.3,3.92496332907,C0108R72
0,0_0,2002-03-24,0.0,3.67,8.92,14.17,19000.0,3.368034,48.5,4.16782275108,C0108R72
0,0_0,2002-03-25,0.0,1.97,8.07,14.17,21200.0,2.395818,39.0,4.52799498196,C0108R72
0,0_0,2002-03-26,0.0,2.47,8.22,13.97,19600.0,2.094894,55.6,4.2501935946,C0108R72
0,0_0,2002-03-27,0.0,3.67,8.62,13.57,18100.0,2.766186,58.05,3.93820592099,C0108R72
0,0_0,2002-03-28,0.0,2.57,8.32,14.07,18400.0,2.916648,47.0,4.07988455357,C0108R72
0,0_0,2002-03-29,0.0,1.87,8.77,15.67,20100.0,2.465262,47.55,4.58565373678,C0108R72
0,0_0,2002-03-30,0.0,4.37,9.82,15.27,15000.0,2.164338,52.0,3.65647999988,C0108R72
0,0_0,2002-03-31,0.0,4.27,9.62,14.97,19700.0,1.724526,74.35,4.42617665896,C0108R72
0,0_0,2002-04-01,0.0,3.47,9.22,14.97,20300.0,1.643508,73.0,4.52468311969,C0108R72
0,0_0,2002-04-02,0.0,3.07,10.17,17.27,20700.0,1.724526,69.3,4.90118575254,C0108R72
0,0_0,2002-04-03,0.0,4.87,13.12,21.37,18100.0,3.136554,51.0,5.2752413485,C0108R72
0,0_0,2002-04-04,0.0,12.67,14.97,17.27,10300.0,4.560156,42.3,2.77773983758,C0108R72
0,0_0,2002-04-05,0.0,8.77,12.67,16.57,17800.0,1.944432,63.8,4.2725742697,C0108R72
0,0_0,2002-04-06,0.0,6.67,9.42,12.17,9700.0,2.013876,84.55,2.26872616335,C0108R72
0,0_0,2002-04-07,0.4,7.27,10.97,14.67,5900.0,2.615724,80.55,1.9593435079,C0108R72
0,0_0,2002-04-08,0.0,9.17,12.87,16.57,8200.0,3.969882,71.5,2.66114719507,C0108R72
0,0_0,2002-04-09,0.6,9.37,10.27,11.17,5700.0,3.969882,73.95,1.27545129378,C0108R72
0,0_0,2002-04-10,2.0,4.77,9.17,13.57,17000.0,3.368034,67.2,3.73426077561,C0108R72
0,0_0,2002-04-11,24.0,7.57,9.07,10.57,4800.0,3.888864,78.1,1.26557804474,C0108R72
0,0_0,2002-04-12,23.0,7.67,10.52,13.37,5500.0,3.06711,84.2,1.74107015059,C0108R72
0,0_0,2002-04-13,37.8,9.07,11.72,14.37,11700.0,2.395818,79.0,2.79768153663,C0108R72
0,0_0,2002-04-14,0.0,7.27,10.22,13.17,11600.0,2.094894,83.7,2.70093869119,C0108R72
0,0_0,2002-04-15,0.2,8.67,11.77,14.87,17700.0,2.245356,71.45,3.97911920134,C0108R72
0,0_0,2002-04-16,1.0,8.17,11.77,15.37,18000.0,1.643508,66.45,4.165897192,C0108R72
0,0_0,2002-04-17,0.0,6.47,11.12,15.77,22500.0,1.874988,76.95,5.06141751122,C0108R72
0,0_0,2002-04-18,0.0,6.87,11.57,16.27,21500.0,1.79397,76.85,4.95816282014,C0108R72
0,0_0,2002-04-19,0.2,6.47,11.62,16.77,23300.0,1.423602,75.3,5.4029234229,C0108R72
0,0_0,2002-04-20,0.0,8.57,12.52,16.47,19700.0,2.094894,76.0,4.61670387305,C0108R72
0,0_0,2002-04-21,0.0,8.87,14.47,20.07,19500.0,3.287016,54.45,5.21190883856,C0108R72
0,0_0,2002-04-22,0.0,10.27,16.37,22.47,23300.0,2.465262,55.75,6.32409770846,C0108R72
